transitNr;orderNr;driverName;customerName;transitType;transitTypeShort;Status;countAllOrders;statusGreater30min;statusSerialSet;statusDateTime;statusHrsMin;distanceKm;statusGreater1km;DivisionCity;latCust;lonCust;latApp;lonApp
T994036586;250974520; Jorge Underwood;Customer 5486;delivery;D;delivered;30;1;1;17.11.2020 11:02;11:00;13,13;NULL;Cracow;49,86033;19,89806;49,7534849;19,9757459
T994036586;250924191; Jorge Underwood;Customer 4492;delivery;D;delivered;30;1;NULL;17.11.2020 12:36;12:30;4,93;1;Cracow;49,6232;19,88866;49,5798282;19,8748902
T994036586;250279883; Jorge Underwood;Customer 1864;delivery;D;delivered;30;1;NULL;17.11.2020 11:02;11:00;0,54;NULL;Cracow;49,74978638;19,97086716;49,7534849;19,9757459
T994036586;250912267; Jorge Underwood;Customer 1695;delivery;D;delivered;30;NULL;1;17.11.2020 13:33;13:30;9,28;NULL;Cracow;49,56469727;19,88034821;49,6006541;19,9961991
T998683536;250438954; Jean Hill;Customer 2397;delivery;D;delivered;13;NULL;1;17.11.2020 11:36;11:30;0,57;NULL;Cracow;49,88520432;20,44971085;49,8808887;20,4540939
T992007953;250851558; Sammy Austin;Customer 947;delivery;D;delivered;29;1;1;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250686445; Sammy Austin;Customer 947;delivery;D;delivered;29;1;1;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250596224; Sammy Austin;Customer 947;delivery;D;delivered;29;NULL;NULL;17.11.2020 11:54;11:30;41,44;NULL;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250972643; Sammy Austin;Customer 947;delivery;D;delivered;29;1;NULL;17.11.2020 11:54;11:30;41,44;NULL;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250449787; Sammy Austin;Customer 947;delivery;D;delivered;29;1;NULL;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250631976; Sammy Austin;Customer 947;delivery;D;delivered;29;1;NULL;17.11.2020 11:55;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250298763; Sammy Austin;Customer 947;delivery;D;delivered;29;NULL;1;17.11.2020 11:55;11:30;41,44;NULL;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250469073; Sammy Austin;Customer 947;delivery;D;delivered;29;1;NULL;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250574424; Sammy Austin;Customer 947;delivery;D;delivered;29;NULL;NULL;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250556127; Sammy Austin;Customer 947;delivery;D;delivered;29;NULL;1;17.11.2020 11:54;11:30;41,44;NULL;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250878636; Sammy Austin;Customer 947;delivery;D;delivered;29;1;1;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250393202; Sammy Austin;Customer 947;delivery;D;delivered;29;NULL;NULL;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250539492; Sammy Austin;Customer 947;delivery;D;delivered;29;1;1;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250494542; Sammy Austin;Customer 947;delivery;D;delivered;29;NULL;1;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250167696; Sammy Austin;Customer 947;delivery;D;delivered;29;1;1;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250639778; Sammy Austin;Customer 947;delivery;D;delivered;29;NULL;1;17.11.2020 11:54;11:30;41,44;NULL;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250491053; Sammy Austin;Customer 947;delivery;D;delivered;29;NULL;NULL;17.11.2020 11:54;11:30;41,44;1;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T992007953;250833922; Sammy Austin;Customer 947;delivery;D;delivered;29;NULL;1;17.11.2020 11:54;11:30;41,44;NULL;Lodz;51,68857382;19,6643534;51,7746667;20,24794
T997719344;250985589; Wm May;Customer 4039;pickup;P;delivered;48;NULL;NULL;17.11.2020 14:06;14:00;0,05;1;Leszno;52,37313843;16,59096527;52,3732546;16,590281
T997719344;250299439; Wm May;Customer 4039;pickup;P;delivered;48;1;NULL;17.11.2020 14:06;14:00;0,05;1;Leszno;52,37313843;16,59096527;52,3732546;16,590281
T997719344;250577553; Wm May;Customer 461;delivery;D;delivered;48;NULL;1;17.11.2020 08:36;08:30;1,46;1;Leszno;52,44858551;16,72430038;52,4493023;16,7028924
T997719344;250864384; Wm May;Customer 1823;delivery;D;delivered;48;NULL;NULL;17.11.2020 12:26;12:00;5,53;1;Leszno;52,35673523;16,51913834;52,3680603;16,5982129
T997719344;250867740; Wm May;Customer 456;delivery;D;delivered;48;NULL;NULL;17.11.2020 08:37;08:30;1,47;1;Leszno;52,44858551;16,72430038;52,450253;16,7029189
T997719344;250594899; Wm May;Customer 459;delivery;D;delivered;48;NULL;1;17.11.2020 08:36;08:30;1,46;1;Leszno;52,44858551;16,72430038;52,4493023;16,7028924
T997719344;250331856; Wm May;Customer 443;delivery;D;delivered;48;1;NULL;17.11.2020 08:36;08:30;1,46;1;Leszno;52,44858551;16,72430038;52,4493023;16,7028924
T997719344;250711236; Wm May;Customer 457;delivery;D;delivered;48;1;NULL;17.11.2020 08:36;08:30;1,46;1;Leszno;52,44858551;16,72430038;52,4493023;16,7028924
T997719344;250418784; Wm May;Customer 445;delivery;D;delivered;48;1;NULL;17.11.2020 08:36;08:30;1,46;1;Leszno;52,44858551;16,72430038;52,4493023;16,7028924
T997719344;250510289; Wm May;Customer 4283;delivery;D;delivered;48;1;NULL;17.11.2020 08:36;08:30;1,46;1;Leszno;52,44858551;16,72430038;52,4493023;16,7028924
T997719344;250349955; Wm May;Customer 438;delivery;D;delivered;48;1;NULL;17.11.2020 08:37;08:30;1,46;1;Leszno;52,44858551;16,72430038;52,4493023;16,7028924
T997719344;250658698; Wm May;Customer 459;delivery;D;delivered;48;1;1;17.11.2020 08:36;08:30;1,46;1;Leszno;52,44858551;16,72430038;52,4493023;16,7028924
T997719344;250853009; Wm May;Customer 4039;pickup;P;delivered;48;1;1;17.11.2020 14:07;14:00;0,05;1;Leszno;52,37313843;16,59096527;52,3732546;16,590281
T997719344;250320888; Wm May;Customer 4039;pickup;P;delivered;48;NULL;NULL;17.11.2020 14:07;14:00;0,05;1;Leszno;52,37313843;16,59096527;52,3732546;16,590281
T997719344;250531244; Wm May;Customer 4039;pickup;P;delivered;48;1;NULL;17.11.2020 14:06;14:00;0,05;1;Leszno;52,37313843;16,59096527;52,3732546;16,590281
T997719344;250462489; Wm May;Customer 4039;pickup;P;delivered;48;1;1;17.11.2020 14:06;14:00;0,05;1;Leszno;52,37313843;16,59096527;52,3732546;16,590281
T997719344;250199786; Wm May;Customer 4039;pickup;P;delivered;48;NULL;NULL;17.11.2020 14:06;14:00;0,05;1;Leszno;52,37313843;16,59096527;52,3732546;16,590281
T997719344;250208107; Wm May;Customer 4039;pickup;P;delivered;48;NULL;1;17.11.2020 14:02;14:00;0,05;1;Leszno;52,37313843;16,59096527;52,3729927;16,5902049
T993987466;250856525; Jared French;Customer 2006;delivery;D;delivered;18;1;1;17.11.2020 13:02;13:00;0,12;NULL;Katowice;50,78038406;19,18835831;50,7793964;19,1889273
T993987466;250445583; Jared French;Customer 3030;pickup;P;delivered;18;1;1;17.11.2020 13:50;13:30;2,04;NULL;Katowice;50,79763412;19,11284637;50,8151436;19,104176
T993987466;250343030; Jared French;Customer 1187;delivery;D;delivered;18;NULL;1;17.11.2020 11:23;11:00;5,27;1;Katowice;50,83036375;19,05290315;50,814798;19,1234778
T993987466;250846787; Jared French;Customer 3955;delivery;D;delivered;18;NULL;NULL;17.11.2020 11:23;11:00;0,1;1;Katowice;50,8146553;19,12221527;50,814812;19,1235739
T993987466;250874025; Jared French;Customer 1301;delivery;D;delivered;18;1;1;17.11.2020 09:06;09:00;1,9;1;Katowice;50,80767059;19,11978912;50,7907624;19,1231751
T993987466;250693290; Jared French;Customer 4911;delivery;D;delivered;18;1;NULL;17.11.2020 08:24;08:00;0,08;1;Katowice;50,78299332;19,14105606;50,7823018;19,1407246
T993987466;250515674; Jared French;Customer 715;delivery;D;delivered;18;1;NULL;17.11.2020 11:03;11:00;0,15;1;Katowice;50,85246957;19,12608535;50,8534548;19,1275218
T993987466;250856616; Jared French;Customer 257;delivery;D;delivered;18;1;NULL;17.11.2020 10:11;10:00;0,73;1;Katowice;50,81607588;19,09777208;50,8186879;19,0883465
T993987466;250248841; Jared French;Customer 3724;delivery;D;delivered;18;NULL;NULL;17.11.2020 12:35;12:30;0,51;1;Katowice;50,78796005;19,16928101;50,7897497;19,1760113
T993987466;250514245; Jared French;Customer 2897;delivery;D;delivered;18;NULL;NULL;17.11.2020 07:57;07:30;0,47;1;Katowice;50,74821091;19,14424896;50,7473131;19,1506838
T993987466;250300662; Jared French;Customer 2063;delivery;D;delivered;18;1;NULL;17.11.2020 09:46;09:30;5,16;1;Katowice;50,82836578;19,10902206;50,7822879;19,1172037
T993987466;250801805; Jared French;Customer 5063;delivery;D;delivered;18;1;NULL;17.11.2020 09:27;09:00;0,41;1;Katowice;50,7856369;19,11888885;50,7820355;19,117626
T993987466;250712277; Jared French;Customer 2161;delivery;D;delivered;18;NULL;1;17.11.2020 09:18;09:00;2,06;NULL;Katowice;50,78375244;19,13946915;50,7875289;19,1108636
T993987466;250560475; Jared French;Customer 3774;delivery;D;delivered;18;1;1;17.11.2020 11:47;11:30;0,89;NULL;Katowice;50,80768204;19,11948013;50,8053221;19,131603
T995766799;250453070;Eduardo Wilson;Customer 3232;delivery;D;delivered;24;1;1;17.11.2020 09:06;09:00;0,9;NULL;Katowice;50,3038063;19,40035629;50,3059456;19,3882282
T995766799;250709527;Eduardo Wilson;Customer 1475;delivery;D;delivered;24;1;1;17.11.2020 10:50;10:30;1,03;NULL;Katowice;50,49565506;19,413517;50,4864245;19,4120091
T995766799;250828703;Eduardo Wilson;Customer 5522;delivery;D;delivered;24;1;1;17.11.2020 10:04;10:00;0,06;NULL;Katowice;50,48234177;19,43271637;50,4820054;19,4320658
T995766799;250829653;Eduardo Wilson;Customer 319;delivery;D;delivered;24;NULL;NULL;17.11.2020 12:28;12:00;8,89;NULL;Katowice;50,67679596;19,61245728;50,6524484;19,7322206
T995766799;250557762;Eduardo Wilson;Customer 4379;delivery;D;delivered;24;1;NULL;17.11.2020 10:51;10:30;1,13;NULL;Katowice;50,49306;19,39988335;50,4864229;19,4120079
T995766799;250375128;Eduardo Wilson;Customer 1388;delivery;D;delivered;24;NULL;1;17.11.2020 14:00;14:00;2,67;1;Katowice;50,57629395;19,58241653;50,5523639;19,5789156
T995766799;250432623;Eduardo Wilson;Customer 3805;pickup;P;delivered;24;NULL;1;17.11.2020 14:57;14:30;1,58;1;Katowice;50,58678055;19,3296814;50,5750321;19,3171605
T995766799;250764679;Eduardo Wilson;Customer 711;pickup;P;delivered;24;NULL;1;17.11.2020 15:38;15:30;3,51;NULL;Katowice;50,48591614;19,42306137;50,5012775;19,3798138
T995766799;250929512;Eduardo Wilson;Customer 711;pickup;P;delivered;24;1;1;17.11.2020 15:38;15:30;3,51;1;Katowice;50,48591614;19,42306137;50,5012775;19,3798138
T995766799;250632985;Eduardo Wilson;Customer 4581;pickup;P;delivered;24;NULL;NULL;17.11.2020 11:26;11:00;0,62;NULL;Katowice;50,48917007;19,48967361;50,4934019;19,4954127
T995766799;250847688;Eduardo Wilson;Customer 4581;pickup;P;delivered;24;NULL;NULL;17.11.2020 11:26;11:00;0,62;NULL;Katowice;50,48917007;19,48967361;50,4934019;19,4954127
T995766799;250440021;Eduardo Wilson;Customer 1577;delivery;D;delivered;24;NULL;1;17.11.2020 12:52;12:30;4,4;NULL;Katowice;50,62918779;19,8265341;50,6167163;19,7675185
T995766799;250637072;Eduardo Wilson;Customer 710;pickup;P;not delivered;24;NULL;NULL;17.11.2020 15:37;15:30;3,51;NULL;Katowice;50,48591614;19,42306137;50,5012775;19,3798138
T995766799;250214111;Eduardo Wilson;Customer 5452;pickup;P;delivered;24;NULL;1;17.11.2020 14:26;14:00;0,02;NULL;Katowice;50,58353043;19,34613037;50,5835553;19,3463815
T995766799;250832788;Eduardo Wilson;Customer 5452;pickup;P;delivered;24;1;1;17.11.2020 14:31;14:30;0,03;1;Katowice;50,58353043;19,34613037;50,5836854;19,3465402
T995766799;250809970;Eduardo Wilson;Customer 711;pickup;P;delivered;24;NULL;NULL;17.11.2020 15:38;15:30;3,51;NULL;Katowice;50,48591614;19,42306137;50,5012775;19,3798138
T995766799;250306869;Eduardo Wilson;Customer 711;pickup;P;delivered;24;NULL;NULL;17.11.2020 15:38;15:30;3,51;1;Katowice;50,48591614;19,42306137;50,5012775;19,3798138
T995766799;250802475;Eduardo Wilson;Customer 711;pickup;P;delivered;24;1;1;17.11.2020 15:38;15:30;3,51;NULL;Katowice;50,48591614;19,42306137;50,5012775;19,3798138
T995766799;250916355;Eduardo Wilson;Customer 2735;delivery;D;delivered;24;1;NULL;17.11.2020 10:04;10:00;2,41;NULL;Katowice;50,48376083;19,46588516;50,4819648;19,4320013
T995766799;250479829;Eduardo Wilson;Customer 4542;delivery;D;delivered;24;1;NULL;17.11.2020 10:50;10:30;0,12;1;Katowice;50,48733139;19,41283035;50,4864195;19,4119996
T995766799;250931729;Eduardo Wilson;Customer 3605;delivery;D;delivered;24;1;1;17.11.2020 09:08;09:00;1,58;NULL;Katowice;50,30112457;19,40224457;50,3134865;19,3913993
T995766799;250196831;Eduardo Wilson;Customer 2057;delivery;D;delivered;24;NULL;1;17.11.2020 14:01;14:00;1,19;1;Katowice;50,56142807;19,57006073;50,5523647;19,5789159
T995766799;250884563;Eduardo Wilson;Customer 3184;delivery;D;delivered;24;1;NULL;17.11.2020 08:31;08:30;1,44;1;Katowice;50,3567279;19,28179474;50,3517587;19,3005126
T991207795;250562123; Moses Gordon;Customer 4560;pickup;P;delivered;21;NULL;NULL;17.11.2020 12:25;12:00;1,89;1;Katowice;50,81861115;19,15416718;50,8030349;19,1648278
T998634618;250956971; Julius Craig;Customer 649;pickup;P;delivered;25;1;NULL;17.11.2020 13:49;13:30;8,35;1;Katowice;50,28104401;18,95247269;50,2722908;19,0687493
T998634618;250969820; Julius Craig;Customer 1307;pickup;P;delivered;25;1;1;17.11.2020 13:01;13:00;20,43;1;Katowice;50,10810471;18,58155823;50,2663814;18,7267564
T998634618;250828599; Julius Craig;Customer 649;pickup;P;delivered;25;NULL;NULL;17.11.2020 13:49;13:30;8,59;1;Katowice;50,28104401;18,95247269;50,2750137;19,0725441
T998634618;250898037; Julius Craig;Customer 4593;delivery;D;delivered;25;NULL;1;17.11.2020 08:41;08:30;0,09;NULL;Katowice;50,09993744;18,49866486;50,0995097;18,4976028
T998634618;250217512; Julius Craig;Customer 649;pickup;P;delivered;25;NULL;NULL;17.11.2020 13:49;13:30;8,52;NULL;Katowice;50,28104401;18,95247269;50,2748311;19,0715943
T998634618;250541705; Julius Craig;Customer 4372;delivery;D;delivered;25;NULL;NULL;17.11.2020 08:32;08:30;0,27;1;Katowice;50,0986557;18,50764847;50,0978649;18,5111723
T998634618;250679296; Julius Craig;Customer 1307;pickup;P;delivered;25;NULL;NULL;17.11.2020 13:01;13:00;20,43;1;Katowice;50,10810471;18,58155823;50,2663814;18,7267564
T998555109;250435879; Matt Powers;Customer 5140;pickup;P;delivered;25;1;NULL;17.11.2020 15:49;15:30;0,05;NULL;Katowice;50,29299926;18,84535734;50,2925786;18,8455886
T998555109;250546922; Matt Powers;Customer 5140;pickup;P;delivered;25;NULL;1;17.11.2020 15:49;15:30;0,05;NULL;Katowice;50,29299926;18,84535734;50,2925786;18,8455886
T998555109;250470193; Matt Powers;Customer 5140;pickup;P;delivered;25;NULL;NULL;17.11.2020 15:49;15:30;0,06;1;Katowice;50,29299926;18,84535734;50,2926654;18,8460634
T998555109;250947543; Matt Powers;Customer 5140;pickup;P;delivered;25;NULL;1;17.11.2020 15:49;15:30;0,05;1;Katowice;50,29299926;18,84535734;50,2925786;18,8455886
T998555109;250828248; Matt Powers;Customer 5140;pickup;P;delivered;25;1;1;17.11.2020 15:49;15:30;0,08;1;Katowice;50,29299926;18,84535734;50,2925608;18,8461916
T998555109;250310498; Matt Powers;Customer 5140;pickup;P;delivered;25;1;NULL;17.11.2020 15:49;15:30;0,05;1;Katowice;50,29299926;18,84535734;50,2925786;18,8455886
T998555109;250643886; Matt Powers;Customer 5140;pickup;P;delivered;25;1;1;18.11.2020 04:44;04:30;11,97;NULL;Katowice;50,29299926;18,84535734;50,2800443;19,0121306
T998555109;250216725; Matt Powers;Customer 5140;pickup;P;delivered;25;NULL;NULL;17.11.2020 15:49;15:30;0,05;1;Katowice;50,29299926;18,84535734;50,2925786;18,8455886
T998555109;250339876; Matt Powers;Customer 5140;pickup;P;delivered;25;1;NULL;17.11.2020 15:49;15:30;0,07;1;Katowice;50,29299926;18,84535734;50,2926025;18,8462047
T998555109;250200816; Matt Powers;Customer 5140;pickup;P;delivered;25;1;1;17.11.2020 15:49;15:30;0,05;1;Katowice;50,29299926;18,84535734;50,2925786;18,8455886
T998555109;250321052; Matt Powers;Customer 5140;pickup;P;delivered;25;1;1;17.11.2020 15:49;15:30;0,05;1;Katowice;50,29299926;18,84535734;50,2925786;18,8455886
T998555109;250940942; Matt Powers;Customer 5140;pickup;P;delivered;25;1;1;17.11.2020 15:49;15:30;0,05;1;Katowice;50,29299926;18,84535734;50,2925786;18,8455886
T998555109;250371949; Matt Powers;Customer 5140;pickup;P;delivered;25;1;NULL;17.11.2020 15:49;15:30;0,05;1;Katowice;50,29299926;18,84535734;50,2925786;18,8455886
T998555109;250342818; Matt Powers;Customer 5140;pickup;P;delivered;25;NULL;1;17.11.2020 15:49;15:30;0,07;1;Katowice;50,29299926;18,84535734;50,292627;18,8462246
T998555109;250361911; Matt Powers;Customer 5140;pickup;P;delivered;25;1;NULL;17.11.2020 15:49;15:30;0,05;NULL;Katowice;50,29299926;18,84535734;50,2925786;18,8455886
T998555109;250382909; Matt Powers;Customer 446;delivery;D;delivered;25;1;1;17.11.2020 11:52;11:30;1,16;1;Katowice;50,25464098;18,69838479;50,2634695;18,6896462
T998555109;250522306; Matt Powers;Customer 448;delivery;D;delivered;25;1;1;17.11.2020 11:52;11:30;1,16;NULL;Katowice;50,25464098;18,69838479;50,2634695;18,6896462
T998555109;250382830; Matt Powers;Customer 2775;delivery;D;delivered;25;1;NULL;17.11.2020 11:52;11:30;1,4;1;Katowice;50,25340271;18,67833328;50,2637017;18,689569
T998555109;250501567; Matt Powers;Customer 450;delivery;D;delivered;25;NULL;NULL;17.11.2020 11:52;11:30;1,16;NULL;Katowice;50,25464098;18,69838479;50,2636132;18,6900479
T998555109;250820132; Matt Powers;Customer 451;delivery;D;delivered;25;NULL;NULL;17.11.2020 11:52;11:30;1,14;NULL;Katowice;50,25464098;18,69838479;50,2636309;18,6905734
T998555109;250451690; Matt Powers;Customer 453;delivery;D;delivered;25;NULL;NULL;17.11.2020 11:52;11:30;1,14;NULL;Katowice;50,25464098;18,69838479;50,2636278;18,6906516
T998555109;250407847; Matt Powers;Customer 452;delivery;D;delivered;25;1;NULL;17.11.2020 11:52;11:30;1,16;NULL;Katowice;50,25464098;18,69838479;50,263491;18,6896553
T998555109;250317867; Matt Powers;Customer 452;delivery;D;delivered;25;1;1;17.11.2020 11:52;11:30;1,16;NULL;Katowice;50,25464098;18,69838479;50,263491;18,6896553
T998555109;250580417; Matt Powers;Customer 446;delivery;D;delivered;25;1;NULL;17.11.2020 11:52;11:30;1,16;NULL;Katowice;50,25464098;18,69838479;50,2634695;18,6896462
T998555109;250699604; Matt Powers;Customer 5141;delivery;D;delivered;25;NULL;NULL;17.11.2020 12:49;12:30;3,81;1;Katowice;50,27286911;18,87934875;50,2959126;18,839764
T998789530;250565648; Fernando Houston;Customer 1602;pickup;P;delivered;32;NULL;1;17.11.2020 11:27;11:00;0,75;NULL;Katowice;50,25179672;18,73897552;50,24557217;18,73480132
T998789530;250655888; Fernando Houston;Customer 4286;delivery;D;delivered;32;NULL;NULL;17.11.2020 09:58;09:30;2,2;NULL;Katowice;50,27829361;18,68763733;50,29429495;18,66949146
T998789530;250492506; Fernando Houston;Customer 2347;delivery;D;delivered;32;NULL;NULL;17.11.2020 08:11;08:00;1,44;NULL;Katowice;50,29125701;18,66693656;50,30186327;18,65533411
T998789530;250306213; Fernando Houston;Customer 842;delivery;D;delivered;32;NULL;1;17.11.2020 10:57;10:30;1,39;NULL;Katowice;50,23674393;18,72240448;50,2466241;18,73429519
T992103860;250198720; Nick Carr;Customer 3487;delivery;D;delivered;13;NULL;1;17.11.2020 09:44;09:30;2,51;NULL;Warsaw;52,32382965;21,10842514;52,3044866;21,0896083
T992103860;250563671; Nick Carr;Customer 2983;delivery;D;delivered;13;NULL;1;17.11.2020 10:31;10:30;0,63;NULL;Warsaw;52,30817887;21,16988853;52,3123846;21,1760659
T996154304;250543458; Jerome Cohen;Customer 582;delivery;D;delivered;10;1;NULL;17.11.2020 12:03;12:00;0,05;NULL;Warsaw;52,34989548;21,2179718;52,34947369;21,21778484
T996154304;250177168; Jerome Cohen;Customer 312;delivery;D;delivered;10;NULL;NULL;17.11.2020 10:46;10:30;0,04;NULL;Warsaw;52,32748032;21,11455154;52,32744923;21,11516457
T996154304;250505455; Jerome Cohen;Customer 4662;delivery;D;delivered;10;NULL;1;17.11.2020 10:21;10:00;0,04;1;Warsaw;52,30095291;21,08768463;52,30093728;21,08715406
T996154304;250987558; Jerome Cohen;Customer 4662;delivery;D;delivered;10;NULL;1;17.11.2020 10:21;10:00;0,04;1;Warsaw;52,30095291;21,08768463;52,30093728;21,08715406
T996154304;250624266; Jerome Cohen;Customer 4672;delivery;D;delivered;10;NULL;1;17.11.2020 12:54;12:30;0,03;1;Warsaw;52,34078598;21,24688339;52,34054959;21,24667735
T996154304;250419667; Jerome Cohen;Customer 4672;delivery;D;delivered;10;NULL;NULL;17.11.2020 12:54;12:30;0,03;1;Warsaw;52,34078598;21,24688339;52,34054959;21,24667735
T996154304;250421932; Jerome Cohen;Customer 5087;delivery;D;delivered;10;1;1;17.11.2020 09:42;09:30;0,36;1;Warsaw;52,26069796;21,08181662;52,26154751;21,08696908
T996154304;250596716; Jerome Cohen;Customer 4657;delivery;D;delivered;10;1;1;17.11.2020 10:19;10:00;0,03;1;Warsaw;52,30095291;21,08768463;52,30100199;21,08718131
T996154304;250593082; Jerome Cohen;Customer 4766;delivery;D;delivered;10;NULL;NULL;17.11.2020 08:45;08:30;0,25;1;Warsaw;52,30281448;21,01961136;52,30125449;21,01706609
T996154304;250889602; Jerome Cohen;Customer 5264;delivery;D;delivered;10;NULL;1;17.11.2020 09:14;09:00;0,01;1;Warsaw;52,27725983;21,02790833;52,27724455;21,02779507
